"#","Brand","Exact bottle / product","Product type","What we need","Existing product/source page","Current inactive reason","Image URL / result"
"227","Sand + Fog","Eau No You Don't","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/citrus-blossom-70-ml-eau-de-toilette-copy","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"228","Sand + Fog","Enchanted","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/enchanted-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"229","Sand + Fog","Fresh Cotton","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/fresh-cotton-9-35-oz-gel-scent-beads-pack-of-2","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"230","Sand + Fog","Golden Glow","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/golden-glow-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"231","Sand + Fog","Golden Hour","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/golden-hour-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"232","Sand + Fog","Guava Mango","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/guava-mango-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"233","Sand + Fog","Innocence","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/innocence-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"234","Sand + Fog","Italian Citrus","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/italian-citrus-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"235","Sand + Fog","Jasmine & Cedarwood","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/jasmine-cedarwood-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"236","Sand + Fog","Laundry Day","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/laundry-day-11-5-oz-fabric-spray","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"237","Sand + Fog","Leather & Cashmere","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/leather-cashmere-3-38-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"238","Sand + Fog","Lemon Sugar","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/lemon-sugar-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"239","Sand + Fog","Lilac Wine","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/lilac-wine-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"240","Sand + Fog","Love Letters","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/love-letters-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"241","Sand + Fog","Love Potion","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/love-potion-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"242","Sand + Fog","Lunch Date","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/lunch-date-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"243","Sand + Fog","Lychee Dream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/lychee-dream-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"244","Sand + Fog","Malibu","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/malibu-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"245","Sand + Fog","Mango Gelato","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/mango-gelato-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"246","Sand + Fog","Marine Breeze","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marine-breeze-3-38-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"247","Sand + Fog","Marshmallow Cream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marshmallow-cream-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"248","Sand + Fog","Marshmallow Skies","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marshmallow-skies-8-12oz-hyaluronic-body-serum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"249","Sand + Fog","Marshmallow Skies","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marshmallow-skies-9-35-oz-gel-scent-beads","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"250","Sand + Fog","Marshmallow Skies","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/marshmallow-skies-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"251","Sand + Fog","Mist Behave","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/mist-behave-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"252","Sand + Fog","Morning Mood","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/morning-mood-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"253","Sand + Fog","Moroccan Amber","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/moroccan-amber-body-lotion-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"254","Sand + Fog","Moroccan Amber","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/moroccan-amber-4-oz-illuminating-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"255","Sand + Fog","Morocco","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/morocco-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"256","Sand + Fog","Mykonos","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/mykonos-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"257","Sand + Fog","Note To Self","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/note-to-self-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"258","Sand + Fog","Ocean Mist","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/ocean-mist-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"259","Sand + Fog","Onyx","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/driftwood-leather-3-38-oz-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"260","Sand + Fog","Orange Cream","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/orange-cream-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"261","Sand + Fog","Pear Blossom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pear-blossom-100-ml-eau-de-toilette-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"262","Sand + Fog","Peony & Lily","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/peony-lily-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"263","Sand + Fog","Pillow Talk","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pillow-talk-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"264","Sand + Fog","Pineapple Coconut","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pineapple-coconut-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"265","Sand + Fog","Pistachio Dream","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pistachio-dream-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"266","Sand + Fog","Pistachio Dream","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pistachio-dream-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"267","Sand + Fog","Pumpkin Crème","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/pumpkin-creme-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"268","Sand + Fog","Raspberry Dream","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/raspberry-dream-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"269","Sand + Fog","Santal & Cardamom","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/santal-cardamom-71-oz-laundry-detergent-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"270","Sand + Fog","Santal & Vanilla","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/santal-vanilla-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"271","Sand + Fog","Silk Musk","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/silk-musk-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"272","Sand + Fog","Slow Dance","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/slow-dance-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"273","Sand + Fog","Smoke Show","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/smoke-show-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"274","Sand + Fog","Snooze Button","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/snooze-button-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"275","Sand + Fog","Soft Skin","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/soft-skin-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"276","Sand + Fog","Sol Crush","Body Perfume","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sol-crush-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"277","Sand + Fog","Sol Crush","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sol-crush-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"278","Sand + Fog","Spa Day","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/spa-day-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"279","Sand + Fog","Sparkling Rose","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sparkling-rose-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"280","Sand + Fog","Starfruit Blossom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/starfruit-blossom-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"281","Sand + Fog","Strawberry Shake","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-shake-8-12oz-hyaluronic-body-serum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"282","Sand + Fog","Strawberry Shake","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-shake-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"283","Sand + Fog","Strawberry Spritz","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-spritz-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"284","Sand + Fog","Strawberry Spritz","Body Perfume","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-spritz-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"285","Sand + Fog","Strawberry Spritz","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-spritz-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"286","Sand + Fog","Strawberry Spritz","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/strawberry-spritz-4-oz-illuminating-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"287","Sand + Fog","Sugar & Amber","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sugar-amber-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"288","Sand + Fog","Sultry Whisper","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sultry-whisper-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"289","Sand + Fog","Sweet Almond","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sweet-almond-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"290","Sand + Fog","Sweet Apple","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sweet-apple-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"291","Sand + Fog","Sweet Honey","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sweet-honey-4-oz-illuminating-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"292","Sand + Fog","Sweet Nothings","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sweet-nothings-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"293","Sand + Fog","Sweet Rose","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/sweet-rose-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"294","Sand + Fog","Tahitian Vanilla","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/tahitian-vanilla-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"295","Sand + Fog","Te Amo","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/te-amo-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"296","Sand + Fog","Teakwood","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/teakwood-9-35-oz-gel-scent-beads","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"297","Sand + Fog","Teakwood","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/teakwood-95-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"298","Sand + Fog","Toasted Marshmallow","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/toasted-marshmallow-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"299","Sand + Fog","Vanilla & Amber","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-amber-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"300","Sand + Fog","Vanilla Almond","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-almond-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"301","Sand + Fog","Vanilla Bloom","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-bloom-70-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"302","Sand + Fog","Vanilla Cake","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-cake-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"303","Sand + Fog","Vanilla Cake","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-cake-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"304","Sand + Fog","Vanilla Latte","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-latte-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"305","Sand + Fog","Vanilla Marshmallow","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-marshmallow-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"306","Sand + Fog","Vanilla Musk","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-musk-8-12oz-hyaluronic-body-serum","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"307","Sand + Fog","Vanilla Musk","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-musk-body-lotion-1","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"308","Sand + Fog","Vanilla Musk","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-musk-10-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"309","Sand + Fog","Vanilla Musk","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-musk-100ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"310","Sand + Fog","Vanilla Orchid","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-orchid-16-9-oz-whipped-body-butter","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"311","Sand + Fog","Vanilla Reserve","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-reserve-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"312","Sand + Fog","Vanilla Sands","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-sands-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"313","Sand + Fog","Vanilla Sands","Body Perfume","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-sands-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"314","Sand + Fog","Vanilla Sugar","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-sugar-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"315","Sand + Fog","Vanilla Sugar","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-sugar-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"316","Sand + Fog","Vanilla Sugar","Body Perfume","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vanilla-sugar-106-ml-shimmer-hair-body-perfume","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"317","Sand + Fog","Vienna","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/vienna-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"318","Sand + Fog","Violet Sandalwood","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/violet-sandalwood-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"319","Sand + Fog","Violet Sandalwood","Lotion","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/violet-sandalwood-body-lotion","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"320","Sand + Fog","Washed Linen","Fragrance","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/washed-linen-11-5-oz-fabric-spray","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"321","Sand + Fog","Watermelon Sugar","Body Butter","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/watermelon-sugar-12-7-oz-body-scrub","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"322","Sand + Fog","White Vanilla","Body Oil","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/white-vanilla-4-oz-illuminating-body-oil","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"323","Sand + Fog","White Vanilla","Eau de Toilette","Exact bottle/product image + direct image URL","https://sandandfoghome.com/products/white-vanilla-100-ml-eau-de-toilette","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"324","Al Haramain","Empress of Perfume x 6","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.alharamainperfumes.com/en/al-haramain-empress-of-perfume-144ml.html","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"325","Al Haramain","Mukhallath Al Sultan With KT & Necklace","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.alharamainperfumes.com/en/mukhallath-al-sultan.html","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"326","Anfar","ARKAN ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/arkan-adyan-by-anfar-concentrated-perfume-oil-12-ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"327","Anfar","BLUEBERRY MUSK ADYAN BY ANFAR CPO","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/blueberry-musk-adyan-by-anfar-cpo-12ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"328","Anfar","FAKHAR AL JAMAL ADYAN BY ANFAR CPO","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/fakhar-al-jamal-adyan-by-anfar-cpo-12-ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"329","Anfar","MUSK EXCLUSIVE ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/musk-exclusive-adyan-by-anfar-concentrated-perfume-oil-12ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"330","Anfar","MUSK SAFA ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/musk-safa-adyan-by-anfar-concentrated-perfume-oil-12-ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"331","Anfar","OUD AL WAZIR ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/oud-al-wazir-adyan-by-anfar-concentrated-perfume-oil-12-ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"332","Anfar","RUTBAH ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/rutbah-adyan-by-anfar-concentrated-perfume-oil-12-ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"333","Anfar","TAJ AL OUD ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/taj-al-oud-adyan-by-anfar-concentrated-perfume-oil-12ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"334","Anfar","WHITE MUSK ADYAN BY ANFAR","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://anfarperfumes.com/products/white-musk-adyan-by-anfar-concentrated-perfume-oil-12ml","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"335","Ellis Brooklyn","BLOND MUSK Fragrance Oil","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://www.ellisbrooklyn.com/products/blond-musk-fragrance-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"336","Ellis Brooklyn","VANILLA SANTO Fragrance Oil","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://www.ellisbrooklyn.com/products/vanilla-santo-fragrance-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"337","Khadlaj","Amazing Set of 4 for Him","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/amazing-perfume-oil-set-of-4-for-him","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"338","Khadlaj","Enchant all with our Set of 4 for Her","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/enchant-all-with-our-perfume-oil-set-of-4-for-her","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"339","Khadlaj","Exquisite Set for Him and Her","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/exquisite-perfume-oil-set-for-him-and-her","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"340","Khadlaj","Finest Set for Him","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/finest-perfume-oil-set-for-him","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"341","Khadlaj","Luxurious Set of 3 for Him","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/luxurious-perfume-oil-set-of-3-for-him","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"342","Khadlaj","Mesmerizing Set of 3 for Him & Her","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://khadlaj-perfumes.com/products/mesmerizing-perfume-oil-set-of-3-for-him-her","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"343","Swiss Arabian","Amaali | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/amaali","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"344","Swiss Arabian","Cocoa Mubakhar | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/cocoa-mubakhar-20ml-cpo","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"345","Swiss Arabian","Dehn El Oud Cambodi | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/dehn-el-oud-cambodi","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"346","Swiss Arabian","Dehn El Oud Mubarak | Swiss Arabian","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://us.swissarabian.com/products/dehn-el-oud-mubarak","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
